Store Number,Name,Address,City,State,Zip,Phone,Email,Website,Mon Open,Mon Close,Tue Open,Tue Close,Wed Open,Wed Close,Thu Open,Thu Close,Fri Open,Fri Close,Sat Open,Sat Close,Sun Open,Sun Close,Open 7 Days,Services,Brands,Products,Signature Store,Featured Store,Specialty Store,Latitude,Longitude,URL
10000167,AUBUCHON HARDWARE,129 MAIN ST,RICHFIELD SPRINGS,NY,13439-7737,(315) 858-2411,177@AUBUCHONHARDWARE.COM ;BENMOORE-ORDERS@HARDWARESTORE.COM,WWW.HARDWARESTORE.COM,07:30 AM,07:00 PM,07:30 AM,07:00 PM,07:30 AM,07:00 PM,07:30 AM,07:00 PM,07:30 AM,07:00 PM,07:30 AM,06:00 PM,08:00 AM,05:00 PM,True,"in_store_pickup, ismor, open_7_days","benjamin_moore, coronado, inslx","advance, aura, aura_bns, aura_ext, aura_int, ben, ben_int, ecospec, element_guard, regal, regal_ext, regal_int, wb_ceiling, woodluxe",False,False,False,42.853851,-74.986668,https://www.benjaminmoore.com/en-us/store-locator/10000167/aubuchon-hardware
10000169,BUFFALO PAINT & WALLPAPER,2917 BAILEY AVE,BUFFALO,NY,14215-2836,(716) 838-2500,,,08:00 AM,04:00 PM,08:00 AM,04:00 PM,08:00 AM,04:00 PM,08:00 AM,04:00 PM,08:00 AM,04:00 PM,09:00 AM,01:00 PM,,,False,,"coronado, corotech, inslx",,False,False,True,42.934132,-78.813395,https://www.benjaminmoore.com/en-us/store-locator/10000169/buffalo-paint-wallpaper
10000171,TRYON HILLS PAINT,334 SHERWEE DR,RALEIGH,NC,27603-3522,(919) 779-2310,TRYONHILLSPAINT@GMAIL.COM,BENJAMINMOORETRYONHILLSPAINT.COM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,08:00 AM,01:00 PM,,,False,in_store_pickup,"benjamin_moore, coronado, corotech, inslx","advance, aura, aura_bns, aura_ext, aura_int, ben, ben_int, element_guard, regal, regal_ext, regal_int, wb_ceiling, woodluxe",True,False,False,35.733502,-78.646736,https://www.benjaminmoore.com/en-us/store-locator/10000171/tryon-hills-paint
10000172,SMITHFIELD TRUE VALUE,1409 S CHURCH ST,SMITHFIELD,VA,23430-1827,(757) 357-3705,,,08:00 AM,07:00 PM,08:00 AM,07:00 PM,08:00 AM,07:00 PM,08:00 AM,07:00 PM,08:00 AM,07:00 PM,08:00 AM,06:00 PM,10:00 AM,04:00 PM,True,open_7_days,"benjamin_moore, corotech, inslx","advance, ben, ben_int, element_guard, regal, regal_int",False,False,False,36.969852,-76.607778,https://www.benjaminmoore.com/en-us/store-locator/10000172/smithfield-true-value
10000174,O-GEE PAINT & WALLPAPER,6995 BIRD RD,MIAMI,FL,33155-3754,(305) 666-3300,ORDERS@O-GEEPAINT.COM ;ORDERS@O-GEEPAINT.COM ;PEGGYSUE@O-GEEPAINT.COM,WWW.O-GEEPAINT.COM,07:00 AM,06:00 PM,07:00 AM,06:00 PM,07:00 AM,06:00 PM,07:00 AM,06:00 PM,07:00 AM,06:00 PM,08:00 AM,05:00 PM,,,False,"in_store_decorator, in_store_pickup, ismor","benjamin_moore, coronado, corotech, inslx","advance, aura, aura_bns, aura_ext, aura_int, ben, ben_int, ecospec, element_guard, regal, regal_ext, regal_int, wb_ceiling, woodluxe",False,False,False,25.733361,-80.307321,https://www.benjaminmoore.com/en-us/store-locator/10000174/ogee-paint-wallpaper
10000176,POWELL PAINT - NW BARNES,12740 NW BARNES RD,PORTLAND,OR,97229-6018,(503) 746-7610,BEAVERTON@POWELLPAINTCENTER.COM ;BEAVERTON@POWELLPAINTCENTER.COM ;ORDER@POWELLPAINTCENTER.COM,WWW.POWELLPAINTCENTER.COM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,08:00 AM,04:00 PM,,,False,"in_store_decorator, in_store_pickup, ismor","benjamin_moore, coronado, corotech, inslx","advance, aura, aura_bns, aura_ext, aura_int, ben, ben_int, element_guard, regal, regal_ext, regal_int, wb_ceiling, woodluxe",False,False,False,45.524553,-122.808085,https://www.benjaminmoore.com/en-us/store-locator/10000176/powell-paint-nw-barnes
10000178,PAINTER'S EXPRESS INC.,2689 HIGHWAY 516,OLD BRIDGE,NJ,08857-2300,(732) 607-9100,PAINTERSEXPRESSOB@YAHOO.COM ;PAINTERSEXPRESSOB@YAHOO.COM,WWW.PAINTERSEXPRESS.ONLINE,07:30 AM,05:30 PM,07:30 AM,05:30 PM,07:30 AM,07:00 PM,07:30 AM,05:30 PM,07:30 AM,05:30 PM,08:00 AM,04:00 PM,10:00 AM,04:00 PM,True,"in_store_pickup, open_7_days","benjamin_moore, coronado, corotech, inslx","advance, aura, aura_bns, aura_ext, aura_int, ben, ben_int, ecospec, element_guard, regal, regal_ext, regal_int, wb_ceiling, woodluxe",True,False,False,40.403498,-74.320683,https://www.benjaminmoore.com/en-us/store-locator/10000178/painters-express-inc
10000185,ISLANDS ACE HARDWARE,318 JOHNNY MERCER BLVD,SAVANNAH,GA,31410-2150,(912) 897-1288,,,08:00 AM,08:00 PM,08:00 AM,08:00 PM,08:00 AM,08:00 PM,08:00 AM,08:00 PM,08:00 AM,08:00 PM,08:00 AM,08:00 PM,09:00 AM,06:00 PM,True,"ismor, open_7_days","benjamin_moore, inslx","advance, aura, aura_bns, aura_ext, aura_int, ben, ben_int, element_guard, regal, regal_ext, regal_int, wb_ceiling, woodluxe",False,False,False,32.014151,-80.982063,https://www.benjaminmoore.com/en-us/store-locator/10000185/islands-ace-hardware
10000187,ABOFF'S PAINTS,2540 HEMPSTEAD TPKE,EAST MEADOW,NY,11554-2136,(516) 731-3100,EASTMEADOW@ABOFFS.COM ;EASTMEADOW@ABOFFS.COM ;EKUBY@ABOFFS.COM,ABOFFS.COM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,08:00 AM,05:00 PM,09:00 AM,03:00 PM,True,"in_store_pickup, ismor, open_7_days","benjamin_moore, coronado, corotech, inslx","advance, aura, aura_bns, aura_ext, aura_int, ben, ben_int, ecospec, element_guard, regal, regal_ext, regal_int, wb_ceiling, woodluxe",True,False,False,40.72418,-73.541611,https://www.benjaminmoore.com/en-us/store-locator/10000187/aboffs-paints
10000188,ENFIELD PAINT,401 ENFIELD ST,ENFIELD,CT,06082-1920,(860) 745-3721,ENFIELDCTPAINT@GMAIL.COM ;SPRINGFIELDPAINT@VERIZON.NET,HTTPS://ENFIELDPAINT.COM/,07:30 AM,05:30 PM,07:30 AM,05:30 PM,07:30 AM,05:30 PM,07:30 AM,05:30 PM,07:30 AM,05:30 PM,08:00 AM,03:00 PM,,,False,"in_store_pickup, ismor","benjamin_moore, coronado, corotech, inslx","advance, aura, aura_bns, aura_ext, aura_int, ben, ben_int, ecospec, element_guard, regal, regal_ext, regal_int, wb_ceiling, woodluxe",False,False,False,42.01331,-72.59289,https://www.benjaminmoore.com/en-us/store-locator/10000188/enfield-paint
10000189,PAINT SPOT - DORAL,"9831 NW 58TH ST, UNIT 140",DORAL,FL,33178-2715,(305) 470-2262,THEPAINTSPOT@BELLSOUTH.NET ;JCEPAINTS@BELLSOUTH.NET,THEPAINTSPOTINC.COM,07:00 AM,06:00 PM,07:00 AM,06:00 PM,07:00 AM,06:00 PM,07:00 AM,06:00 PM,07:00 AM,06:00 PM,08:00 AM,04:00 PM,,,False,"in_store_pickup, ismor","benjamin_moore, coronado, corotech, inslx","advance, aura, aura_bns, aura_ext, aura_int, ben, ben_int, ecospec, element_guard, regal, regal_ext, regal_int, wb_ceiling, woodluxe",True,False,False,25.82621,-80.356549,https://www.benjaminmoore.com/en-us/store-locator/10000189/paint-spot-doral
10000190,"ROCKY'S HARDWARE, INC       07",653 MAIN ST,WALPOLE,MA,02081-3717,(508) 660-1695,R11460@ROCKYS.COM,ROCKYS.COM,08:00 AM,08:00 PM,08:00 AM,08:00 PM,08:00 AM,08:00 PM,08:00 AM,08:00 PM,08:00 AM,08:00 PM,08:00 AM,07:00 PM,09:00 AM,05:00 PM,True,"in_store_pickup, ismor, open_7_days","benjamin_moore, coronado, inslx","advance, aura, aura_bns, aura_ext, aura_int, ben, ben_int, element_guard, regal, regal_ext, regal_int, wb_ceiling, woodluxe",False,False,False,42.155273,-71.245369,https://www.benjaminmoore.com/en-us/store-locator/10000190/rockys-hardware-inc-07
10000191,SPECTRUM PAINT CO,3575 MAYBANK HWY,JOHNS ISLAND,SC,29455,(843) 559-1263,STORE38@SPECTRUMPAINT.COM ;STORE38@SPECTRUMPAINT.COM,,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,08:00 AM,04:00 PM,,,False,"in_store_pickup, ismor","benjamin_moore, coronado, corotech, inslx","advance, aura, aura_bns, aura_ext, aura_int, ben, ben_int, ecospec, element_guard, regal, regal_ext, regal_int, wb_ceiling, woodluxe",True,False,False,32.716869,-80.087091,https://www.benjaminmoore.com/en-us/store-locator/10000191/spectrum-paint-co
10000195,"MJK SALES & FEED, INC.",2315 W 1ST ST,CRAIG,CO,81625-3612,(970) 824-6581,,MJKSALESANDFEED@QWEST.NET,07:00 AM,06:00 PM,07:00 AM,06:00 PM,07:00 AM,06:00 PM,07:00 AM,06:00 PM,07:00 AM,06:00 PM,07:00 AM,06:00 PM,09:00 AM,04:00 PM,True,open_7_days,"benjamin_moore, corotech, inslx","ben, ben_int, element_guard, regal, regal_int",False,False,False,40.510312,-107.553018,https://www.benjaminmoore.com/en-us/store-locator/10000195/mjk-sales-feed-inc
10000196,LUU COLOR CENTER INC.,5022 NICHOLSON LN,ROCKVILLE,MD,20852-3132,(301) 984-0066,HUONG@LUUCOLORCENTER.COM ;HUONG@LUUCOLORCENTER.COM,LUUCOLORCENTER.COM,07:00 AM,04:00 PM,07:00 AM,04:00 PM,07:00 AM,04:00 PM,07:00 AM,04:00 PM,07:00 AM,04:00 PM,08:00 AM,04:00 PM,11:00 AM,03:00 PM,True,"in_store_decorator, in_store_pickup, open_7_days","benjamin_moore, corotech, inslx","advance, aura, aura_bns, aura_ext, aura_int, ben, ben_int, ecospec, regal, regal_ext, regal_int, wb_ceiling, woodluxe",True,False,False,39.046636,-77.103213,https://www.benjaminmoore.com/en-us/store-locator/10000196/luu-color-center-inc
10000200,RICCIARDI BROTHERS FAIRLESS HI,455 S OXFORD VALLEY RD,FAIRLESS HILLS,PA,19030-4202,(215) 486-4541,RICCIARDIBROTHERS@GMAIL.COM ;ERICRICCIARDI@HOTMAIL.COM,WWW.RICCIARDIBROTHERS.COM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,08:00 AM,02:00 PM,,,False,"in_store_pickup, ismor","benjamin_moore, coronado, corotech, inslx","advance, aura, aura_bns, aura_ext, aura_int, ben, ben_int, ecospec, element_guard, regal, regal_ext, regal_int, wb_ceiling, woodluxe",True,False,False,40.168902,-74.850744,https://www.benjaminmoore.com/en-us/store-locator/10000200/ricciardi-brothers-fairless-hi
10000201,GILBERT ACE HARDWARE,750 S COOPER RD,GILBERT,AZ,85233-7159,(480) 240-3000,,,08:00 AM,08:00 PM,08:00 AM,08:00 PM,08:00 AM,08:00 PM,08:00 AM,08:00 PM,08:00 AM,08:00 PM,08:00 AM,08:00 PM,09:00 AM,06:00 PM,True,"ismor, open_7_days","benjamin_moore, inslx","advance, aura, aura_bns, aura_int, ben, ben_int, element_guard, regal, regal_int",False,False,False,33.336138,-111.806925,https://www.benjaminmoore.com/en-us/store-locator/10000201/gilbert-ace-hardware
10000204,THE HOME STORE,620 W LAUREL AVE,EUNICE,LA,70535-4105,(337) 546-1920,,WWW.THEHOMESTORE-EUNICE.COM,07:30 AM,04:00 PM,07:30 AM,04:00 PM,07:30 AM,04:00 PM,07:30 AM,04:00 PM,07:30 AM,04:00 PM,,,,,False,,"benjamin_moore, inslx",,False,False,False,30.494899,-92.421286,https://www.benjaminmoore.com/en-us/store-locator/10000204/the-home-store
10000205,SHERWIN HARDWARE INC,1705 W CAMPBELL ST,ARLINGTON HEIGHTS,IL,60005-1517,(847) 255-3113,,,08:00 AM,08:00 PM,08:00 AM,08:00 PM,08:00 AM,08:00 PM,08:00 AM,08:00 PM,08:00 AM,08:00 PM,08:00 AM,06:00 PM,09:00 AM,05:00 PM,True,open_7_days,"benjamin_moore, inslx","ben, ben_int, element_guard, regal, regal_int",False,False,False,42.082485,-88.003996,https://www.benjaminmoore.com/en-us/store-locator/10000205/sherwin-hardware-inc
10000206,ACE HARDWARE #10241-R,1315 E MAIN ST,MAGNOLIA,AR,71753-3825,(870) 234-6060,,,09:00 AM,05:00 PM,,,,,,,,,,,,,False,ismor,"benjamin_moore, inslx","ben, ben_int, element_guard",False,False,False,33.265361,-93.224004,https://www.benjaminmoore.com/en-us/store-locator/10000206/ace-hardware-10241r
10000207,CAL TRUE VALUE,26100 NEWPORT RD,MENIFEE,CA,92584-7002,(951) 301-9968,,,08:00 AM,05:00 PM,08:00 AM,05:00 PM,08:00 AM,05:00 PM,08:00 AM,05:00 PM,08:00 AM,05:00 PM,08:00 AM,05:00 PM,09:00 AM,05:00 PM,True,open_7_days,benjamin_moore,"advance, ben, ben_int, element_guard, regal, regal_int",False,False,False,33.686193,-117.20482,https://www.benjaminmoore.com/en-us/store-locator/10000207/cal-true-value
10000208,MARIN COLOR SERVICE INC - SAN,770 2ND ST,SAN RAFAEL,CA,94901-3393,(415) 453-4065,ACCOUNTING@MARINCOLOR.COM ;ACCOUNTING@MARINCOLOR.COM ;ACCOUNTING@MARINCOLOR.COM ;ACCOUNTING@MARINCOLOR.COM ;MATT@MARINCOLOR.COM,MARINCOLOR.COM,05:30 AM,05:30 PM,05:30 AM,05:30 PM,05:30 AM,05:30 PM,05:30 AM,05:30 PM,05:00 AM,05:30 PM,08:00 AM,05:00 PM,10:00 AM,04:00 PM,True,"in_store_decorator, in_store_pickup, ismor, open_7_days","benjamin_moore, coronado, corotech, inslx","advance, aura, aura_bns, aura_ext, aura_int, ben, ben_int, element_guard, regal, regal_ext, regal_int, wb_ceiling, woodluxe",True,False,False,37.970705,-122.523814,https://www.benjaminmoore.com/en-us/store-locator/10000208/marin-color-service-inc-san
10000210,BORRE ACE,1545 W JOHN BEERS RD,STEVENSVILLE,MI,49127-9408,(269) 429-7133,ACEISTHEPLACE@EXCITE.COM,,08:00 AM,09:00 PM,08:00 AM,09:00 PM,08:00 AM,09:00 PM,08:00 AM,09:00 PM,08:00 AM,09:00 PM,08:00 AM,06:00 PM,09:00 AM,05:00 PM,True,"ismor, open_7_days","benjamin_moore, corotech, inslx","advance, aura, aura_bns, aura_ext, aura_int, ben, ben_int, element_guard, regal, regal_int, wb_ceiling, woodluxe",False,False,False,42.014468,-86.491093,https://www.benjaminmoore.com/en-us/store-locator/10000210/borre-ace
10000212,WESTLAKE ACE HARDWARE,8829 W CENTRAL AVE,WICHITA,KS,67212-3803,(316) 722-3100,,,07:30 AM,09:00 PM,07:30 AM,09:00 PM,07:30 AM,09:00 PM,07:30 AM,09:00 PM,07:30 AM,09:00 PM,07:30 AM,09:00 PM,09:00 AM,06:00 PM,True,"ismor, open_7_days","benjamin_moore, inslx","advance, ben, ben_int, regal, regal_int",False,False,False,37.694105,-97.444694,https://www.benjaminmoore.com/en-us/store-locator/10000212/westlake-ace-hardware
10000214,MARYLAND PAINT & DECORATING,"209 CHINQUAPIN ROUND RD, STE 100",ANNAPOLIS,MD,21401-4070,(410) 266-0057,,,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,08:00 AM,01:00 PM,,,False,,"coronado, corotech, inslx",,False,False,True,38.977618,-76.523943,https://www.benjaminmoore.com/en-us/store-locator/10000214/maryland-paint-decorating
10000216,RICCIARDI BROTHERS LODI,126 ESSEX ST,LODI,NJ,07644-2701,(201) 843-5325,RICCIARDIBROTHERS@GMAIL.COM ;ERICRICCIARDI@HOTMAIL.COM,WWW.RICCIARDIBROTHERS.COM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,03:00 PM,09:00 AM,03:00 PM,True,"in_store_pickup, ismor, open_7_days","benjamin_moore, coronado, corotech, inslx","advance, aura, aura_bns, aura_ext, aura_int, ben, ben_int, ecospec, element_guard, regal, regal_ext, regal_int, wb_ceiling, woodluxe",True,False,False,40.89236,-74.07395,https://www.benjaminmoore.com/en-us/store-locator/10000216/ricciardi-brothers-lodi
10000218,"BRANDYWINE ACE, PET & FARM",1150 POCOPSON RD,WEST CHESTER,PA,19382-7050,(610) 793-3080,ALEX.BRANDYWINEACEPETFARM@GMAIL.COM ;ALEX.BRANDYWINEACEPETFARM@GMAIL.COM,,07:30 AM,07:00 PM,07:30 AM,07:00 PM,07:30 AM,07:00 PM,07:30 AM,07:00 PM,07:30 AM,07:00 PM,08:00 AM,06:00 PM,09:00 AM,05:00 PM,True,"ismor, open_7_days","benjamin_moore, corotech, inslx","advance, aura, aura_bns, aura_int, ben, ben_int, element_guard, regal, regal_int, wb_ceiling, woodluxe",False,False,False,39.901581,-75.626383,https://www.benjaminmoore.com/en-us/store-locator/10000218/brandywine-ace-pet-farm
10000219,AUBUCHON HARDWARE,24 NICHOLS MILL LN,WARNER,NH,03278-4141,(603) 456-2334,163@AUBUCHONHARDWARE.COM ;BENMOORE-ORDERS@HARDWARESTORE.COM,WWW.HARDWARESTORE.COM,07:30 AM,07:00 PM,07:30 AM,07:00 PM,07:30 AM,07:00 PM,07:30 AM,08:00 PM,07:30 AM,08:00 PM,07:30 AM,06:00 PM,08:00 AM,05:00 PM,True,"in_store_pickup, ismor, open_7_days","benjamin_moore, coronado, corotech, inslx","advance, aura, aura_bns, aura_ext, aura_int, ben, ben_int, ecospec, element_guard, regal, regal_ext, regal_int, wb_ceiling, woodluxe",False,False,False,43.289972,-71.843911,https://www.benjaminmoore.com/en-us/store-locator/10000219/aubuchon-hardware
10000220,"SPECTRUM PAINT CO., INC.",5739 S CAMPBELL AVE,SPRINGFIELD,MO,65810-2513,(417) 886-2883,STORE22@SPECTRUMPAINT.COM ;STORE22@SPECTRUMPAINT.COM ;KEITH.PERRENOUD@SPECTRUMPAINT.COM,,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,08:00 AM,04:00 PM,,,False,"in_store_pickup, ismor","benjamin_moore, coronado, corotech, inslx","advance, aura, aura_bns, aura_ext, aura_int, ben, ben_int, ecospec, element_guard, regal, regal_ext, regal_int, wb_ceiling, woodluxe",True,False,False,37.110482,-93.298518,https://www.benjaminmoore.com/en-us/store-locator/10000220/spectrum-paint-co-inc
10000221,THE PAINT FACTORY,2630 W MAIN ST,BOZEMAN,MT,59718-3979,(406) 585-7117,,,07:00 AM,05:30 PM,07:00 AM,05:30 PM,07:00 AM,05:30 PM,07:00 AM,05:30 PM,07:00 AM,05:30 PM,09:00 AM,04:00 PM,,,False,,"benjamin_moore, coronado, corotech, inslx","advance, aura_bns, aura_int, ben, ben_int, element_guard, regal, regal_ext, regal_int, wb_ceiling, woodluxe",False,False,False,45.672057,-111.073306,https://www.benjaminmoore.com/en-us/store-locator/10000221/the-paint-factory
10000222,SPECTRUM PAINT CO. INC.,816 E 6TH AVE,STILLWATER,OK,74074-3733,(405) 377-3258,STORE7@SPECTRUMPAINT.COM ;STORE7@SPECTRUMPAINT.COM,,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,08:00 AM,04:00 PM,,,False,"in_store_pickup, ismor","benjamin_moore, coronado, corotech, inslx","advance, aura, aura_bns, aura_ext, aura_int, ben, ben_int, ecospec, element_guard, regal, regal_ext, regal_int, wb_ceiling, woodluxe",True,False,False,36.115994,-97.068727,https://www.benjaminmoore.com/en-us/store-locator/10000222/spectrum-paint-co-inc
10000224,SUNSET AND CO.,6438 N NEW BRAUNFELS AVE,SAN ANTONIO,TX,78209-3827,(210) 930-1717,,WWW.SUNSETANDCO.COM,09:00 AM,06:00 PM,09:00 AM,06:00 PM,09:00 AM,06:00 PM,09:00 AM,06:00 PM,09:00 AM,06:00 PM,09:00 AM,06:00 PM,12:00 PM,05:00 PM,True,"ismor, open_7_days","benjamin_moore, corotech, inslx","advance, ben, ben_int, regal, regal_ext, regal_int, wb_ceiling",False,False,False,29.489284,-98.459259,https://www.benjaminmoore.com/en-us/store-locator/10000224/sunset-and-co
10000226,GLECO PAINTS MOUNT POCONO,3055 ROUTE 940,MOUNT POCONO,PA,18344-1185,(570) 839-2840,MICHAEL.GLEASON@GLECOPAINT.COM ;MICHAEL.GLEASON.JR@GLECOPAINT.COM ;OPIE.MOSTELLER@GLECOPAINT.COM ;MICHAEL.GLEASON.JR@GLECOPAINT.COM ;MICHAEL.GLEASON@GLECOPAINT.COM ;OPIE.MOSTELLER@GLECOPAINT.COM ;KEVIN.AMERMAN@GLECOPAINT.COM ;MICHAEL.GLEASON.JR@GMAIL.COM ;MT.POCONO@GLECOPAINT.COM ;DAMIAN.FLORES@GLECOPAINT.COM,WWW.GLECOPAINT.COM,07:30 AM,06:00 PM,07:30 AM,06:00 PM,07:30 AM,06:00 PM,07:30 AM,06:00 PM,07:30 AM,06:00 PM,08:00 AM,05:00 PM,10:00 AM,02:00 PM,True,"in_store_decorator, in_store_pickup, ismor, open_7_days","benjamin_moore, coronado, corotech, inslx","advance, aura, aura_bns, aura_ext, aura_int, ben, ben_int, element_guard, regal, regal_ext, regal_int, wb_ceiling, woodluxe",False,False,False,41.120574,-75.379309,https://www.benjaminmoore.com/en-us/store-locator/10000226/gleco-paints-mount-pocono
10000228,NEWHALL PAINT STORE,24401 MAIN ST,NEWHALL,CA,91321-2801,(661) 259-3454,EMILIANO@SHILPARKPAINT.COM ;NEWHALL@SHILPARK.COM,,06:00 AM,05:00 PM,06:00 AM,05:00 PM,06:00 AM,05:00 PM,06:00 AM,05:00 PM,06:00 AM,05:00 PM,06:00 AM,05:00 PM,,,False,"in_store_pickup, ismor","benjamin_moore, coronado, corotech, inslx","advance, aura, aura_bns, aura_ext, aura_int, ben, ben_int, ecospec, element_guard, regal, regal_ext, regal_int, wb_ceiling, woodluxe",False,False,False,34.380517,-118.529606,https://www.benjaminmoore.com/en-us/store-locator/10000228/newhall-paint-store
10000230,ROGERS & TENBROOK INC.,106 SHULTS ST,WAYLAND,NY,14572-1434,(585) 728-5270,,ROGERSANDTENBROOK.COM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,03:30 PM,,,False,ismor,"benjamin_moore, coronado, corotech, inslx","advance, ben, ben_int, regal, regal_ext, regal_int, wb_ceiling, woodluxe",False,False,False,42.567121,-77.58714,https://www.benjaminmoore.com/en-us/store-locator/10000230/rogers-tenbrook-inc
10000233,ANDALUSIA CASH & CARRY,100 E PASS RD,ANDALUSIA,AL,36420-3502,(334) 222-6222,EJDEAN@ANDALUSIACASHANDCARRY.COM ;EJDEAN@ANDALUSIACASHANDCARRY.COM,,07:00 AM,06:00 PM,07:00 AM,06:00 PM,07:00 AM,06:00 PM,07:00 AM,06:00 PM,07:00 AM,06:00 PM,07:00 AM,05:00 PM,,,False,"in_store_pickup, ismor",benjamin_moore,"advance, aura, aura_int, ben, ben_int, element_guard, woodluxe",False,False,False,31.317541,-86.448359,https://www.benjaminmoore.com/en-us/store-locator/10000233/andalusia-cash-carry
10000237,COLOR HAUS,145 NORTHWOOD WAY,KETCHUM,ID,83340-7723,(208) 726-4589,JEFF@COLORHAUSPAINT.COM ;MORGANUHRIG@YAHOO.COM ;LOBATO-007@HOTMAIL.COM ;VJOTZOY@MSN.COM,HTTPS://WWW.FACEBOOK.COM/PEOPLE/COLOR-HAUS-SAWTOOT,07:30 AM,05:00 PM,07:30 AM,05:00 PM,07:30 AM,05:00 PM,07:30 AM,05:00 PM,07:30 AM,05:00 PM,08:00 AM,12:00 PM,,,False,"in_store_pickup, ismor","benjamin_moore, coronado, corotech, inslx","advance, aura, aura_bns, aura_ext, aura_int, ben, ben_int, element_guard, regal, regal_ext, regal_int, wb_ceiling, woodluxe",True,False,False,43.689089,-114.369022,https://www.benjaminmoore.com/en-us/store-locator/10000237/color-haus
10000240,KIMPS ACE HARDWARE,2548 GLENDALE AVE,GREEN BAY,WI,54313-6849,(920) 434-1079,,,07:30 AM,07:00 PM,07:30 AM,07:00 PM,07:30 AM,07:00 PM,07:30 AM,07:00 PM,07:30 AM,07:00 PM,08:00 AM,05:00 PM,09:30 AM,04:00 PM,True,"in_store_decorator, ismor, open_7_days","benjamin_moore, corotech, inslx","advance, aura, aura_int, ben, ben_int, regal, regal_ext, regal_int, wb_ceiling, woodluxe",False,False,False,44.564609,-88.081994,https://www.benjaminmoore.com/en-us/store-locator/10000240/kimps-ace-hardware
10000245,RENT ALL OF LAUREL,1518 BUSH DAIRY RD,LAUREL,MS,39440-1313,(601) 425-3856,,,07:00 AM,05:00 PM,07:30 AM,05:00 PM,07:30 AM,05:00 PM,07:30 AM,05:00 PM,07:30 AM,05:00 PM,,,,,False,in_store_decorator,"benjamin_moore, coronado, corotech, inslx","advance, aura, aura_ext, aura_int, ben, ben_int, element_guard, woodluxe",False,False,False,31.736816,-89.146984,https://www.benjaminmoore.com/en-us/store-locator/10000245/rent-all-of-laurel
10000250,ACE HARDWARE,6675 M 66 N,CHARLEVOIX,MI,49720-9505,(231) 547-6232,SHANECHXACE@GMAIL.COM,,07:00 AM,07:00 PM,07:00 AM,07:00 PM,07:00 AM,07:00 PM,07:00 AM,07:00 PM,07:00 AM,07:00 PM,08:00 AM,07:00 PM,09:00 AM,05:00 PM,True,"in_store_pickup, open_7_days","benjamin_moore, coronado, corotech, inslx","advance, aura, aura_ext, aura_int, ben, ben_int, element_guard, regal, regal_ext, regal_int, wb_ceiling, woodluxe",False,False,False,45.299524,-85.256395,https://www.benjaminmoore.com/en-us/store-locator/10000250/ace-hardware
10000252,HAMMOND LUMBER COMPANY,511 MAIN ST,DAMARISCOTTA,ME,04543-4660,(207) 386-6199,,,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,12:00 PM,00:00 AM,00:00 PM,False,ismor,"benjamin_moore, coronado, corotech, inslx","advance, aura, aura_bns, aura_ext, aura_int, ben, ben_int, element_guard, regal, regal_ext, regal_int, wb_ceiling, woodluxe",False,False,False,44.038298,-69.511222,https://www.benjaminmoore.com/en-us/store-locator/10000252/hammond-lumber-company
10000257,PAINTER'S ALLEY - OAK HARBOR,31570 HIGHWAY 20 STE 101,OAK HARBOR,WA,98277-3152,(360) 279-0723,OFFICE@PAINTERSALLEY.NET ;OFFICE@PAINTERSALLEY.NET,,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,08:00 AM,02:00 PM,,,False,"in_store_pickup, ismor","benjamin_moore, coronado, corotech, inslx","advance, aura, aura_bns, aura_ext, aura_int, ben, ben_int, element_guard, regal, regal_ext, regal_int, wb_ceiling, woodluxe",False,False,False,48.289443,-122.657372,https://www.benjaminmoore.com/en-us/store-locator/10000257/painters-alley-oak-harbor
